absolute_path,svs_filename,binary_label,label,EXP_ID,GROUP_ID,INDIVIDUAL_ID,COMPOUND_NAME,drug_name,DOSE_LEVEL,DOSE,DOSE_UNIT,SACRIFICE_PERIOD,SINGLE_REPEAT_TYPE,ADMINISTRATION_ROUTE_TYPE,SPECIES,ANIMAL_AGE(week),ORGAN,FINDING_TYPE,TOPOGRAPHY_TYPE,GRADE_TYPE
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/carbon_tetrachloride/Liver/26580.svs,26580.svs,1,abnormal,67,19,3,carbon tetrachloride,carbon_tetrachloride,High,300,mg/kg,15 day,Repeat,Gavage,Rat,6,Liver,"Cellular infiltration | Degeneration, fatty | Degeneration, hydropic | Fibrosis",Centrilobular,minimal | slight
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/nicotinic_acid/Liver/57931.svs,57931.svs,1,abnormal,386,11,1,nicotinic acid,nicotinic_acid,Middle,300,mg/kg,9 hr,Single,Gavage,Rat,6,Liver,"Change, eosinophilic",Peripheral,slight
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/hexachlorobenzene/Liver/6406.svs,6406.svs,1,abnormal,157,15,3,hexachlorobenzene,hexachlorobenzene,High,300,mg/kg,15 day,Repeat,Gavage,Rat,6,Liver,"Ground glass appearance | Hypertrophy | Vacuolization, cytoplasmic",Centrilobular | Periportal,moderate | slight
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/lornoxicam/Liver/45448.svs,45448.svs,1,abnormal,538,14,5,lornoxicam,lornoxicam,High,3,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,"Hematopoiesis, extramedullary",,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/danazol/Liver/70731.svs,70731.svs,1,abnormal,544,8,2,danazol,danazol,Low,300,mg/kg,24 hr,Single,Gavage,Rat,6,Liver,Increased mitosis,Hepatocyte,slight
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/trimethadione/Liver/43589.svs,43589.svs,1,abnormal,529,14,4,trimethadione,trimethadione,High,500,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,Hypertrophy,Centrilobular,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/phenobarbital/Liver/25642.svs,25642.svs,1,abnormal,93,12,4,phenobarbital,phenobarbital,Middle,30,mg/kg,29 day,Repeat,Gavage,Rat,6,Liver,Ground glass appearance | Hypertrophy,Centrilobular,slight | moderate
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/carbamazepine/Liver/28779.svs,28779.svs,1,abnormal,147,16,4,carbamazepine,carbamazepine,High,300,mg/kg,29 day,Repeat,Gavage,Rat,6,Liver,Hypertrophy,Centrilobular,moderate
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/nitrosodiethylamine/Liver/52837.svs,52837.svs,1,abnormal,571,8,2,nitrosodiethylamine,nitrosodiethylamine,Low,3,mg/kg,29 day,Repeat,Gavage,Rat,6,Liver,"Change, acidophilic | Necrosis",Centrilobular,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/meloxicam/Liver/44811.svs,44811.svs,1,abnormal,536,14,1,meloxicam,meloxicam,High,30,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,"Hematopoiesis, extramedullary",,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/carbamazepine/Liver/5505.svs,5505.svs,1,abnormal,146,16,4,carbamazepine,carbamazepine,High,300,mg/kg,24 hr,Single,Gavage,Rat,6,Liver,Cellular infiltration,Portal,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/nicotinic_acid/Liver/58052.svs,58052.svs,1,abnormal,386,15,5,nicotinic acid,nicotinic_acid,High,1000,mg/kg,9 hr,Single,Gavage,Rat,6,Liver,"Change, eosinophilic",Peripheral,slight
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/gefitinib/Liver/67137.svs,67137.svs,1,abnormal,745,14,4,gefitinib,gefitinib,High,2000,mg/kg,6 hr,Single,Gavage,Rat,6,Liver,Single cell necrosis,Hepatocyte,slight
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/methimazole/Liver/33407.svs,33407.svs,1,abnormal,278,12,1,methimazole,methimazole,Middle,30,mg/kg,29 day,Repeat,Gavage,Rat,6,Liver,Hypertrophy,Centrilobular,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/ethinylestradiol/Liver/33667.svs,33667.svs,1,abnormal,305,11,5,ethinylestradiol,ethinylestradiol,Middle,3,mg/kg,15 day,Repeat,Gavage,Rat,6,Liver,"Change, eosinophilic",Periportal,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/flutamide/Liver/11499.svs,11499.svs,1,abnormal,291,8,5,flutamide,flutamide,Low,15,mg/kg,24 hr,Single,Gavage,Rat,6,Liver,Increased mitosis,,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/promethazine/Liver/48992.svs,48992.svs,1,abnormal,494,16,4,promethazine,promethazine,High,200,mg/kg,29 day,Repeat,Gavage,Rat,6,Liver,Ground glass appearance | Hypertrophy,Centrilobular,moderate | severe
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/bromobenzene/Liver/30507.svs,30507.svs,1,abnormal,186,12,5,bromobenzene,bromobenzene,Middle,100,mg/kg,29 day,Repeat,Gavage,Rat,6,Liver,Hypertrophy,Centrilobular,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/ketoconazole/Liver/70492.svs,70492.svs,1,abnormal,231,14,1,ketoconazole,ketoconazole,High,100,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,"Vacuolization, cytoplasmic","Bile duct, interlobular",slight
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/quinidine/Liver/35175.svs,35175.svs,1,abnormal,350,15,1,quinidine,quinidine,High,200,mg/kg,15 day,Repeat,Gavage,Rat,6,Liver,Hypertrophy,Centrilobular,slight
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/phenylbutazone/Liver/26603.svs,26603.svs,1,abnormal,97,16,2,phenylbutazone,phenylbutazone,High,200,mg/kg,29 day,Repeat,Gavage,Rat,6,Liver,Hypertrophy,Centrilobular,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/phenylanthranilic_acid/Liver/50202.svs,50202.svs,1,abnormal,597,11,5,phenylanthranilic acid,phenylanthranilic_acid,Middle,1000,mg/kg,9 hr,Single,Gavage,Rat,6,Liver,"Change, eosinophilic",Hepatocyte,slight
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/tetracycline/Liver/11035.svs,11035.svs,1,abnormal,308,15,4,tetracycline,tetracycline,High,1000,mg/kg,9 hr,Single,Gavage,Rat,6,Liver,"Vacuolization, cytoplasmic",Midlobular,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/naphthyl_isothiocyanate/Liver/25431.svs,25431.svs,1,abnormal,101,16,4,naphthyl isothiocyanate,naphthyl_isothiocyanate,High,15,mg/kg,29 day,Repeat,Gavage,Rat,6,Liver,"Cellular infiltration | Fibrosis | Necrosis | Proliferation, bile duct",Periportal,minimal | slight
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/aflatoxin_B1/Liver/65422.svs,65422.svs,1,abnormal,717,4,2,aflatoxin B1,aflatoxin_B1,High,10,mg/kg,24 hr,Single,Gavage,Rat,6,Liver,"Cellular infiltration, mononuclear cell | Change, eosinophilic | Single cell necrosis",Periportal,slight | moderate
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/galactosamine/Liver/59344.svs,59344.svs,1,abnormal,447,5,5,galactosamine,galactosamine,Low,100,mg/kg,3 hr,Single,intraperitoneal injection,Rat,6,Liver,Necrosis,Hepatocyte,P
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/acetaminophen/Liver/27246.svs,27246.svs,1,abnormal,40,24,4,acetaminophen,acetaminophen,High,1000,mg/kg,24 hr,Single,Gavage,Rat,6,Liver,"Cellular infiltration | Change, eosinophilic",Centrilobular,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/carbon_tetrachloride/Liver/26515.svs,26515.svs,1,abnormal,67,10,5,carbon tetrachloride,carbon_tetrachloride,Low,30,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,"Cellular infiltration | Degeneration, fatty",Centrilobular,minimal | slight
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/methylene_dianiline/Liver/63442.svs,63442.svs,1,abnormal,685,7,5,methylene dianiline,methylene_dianiline,Low,30,mg/kg,9 hr,Single,Gavage,Rat,6,Liver,Cellular infiltration | Dilatation | Edema | Necrosis,Glisson's sheath | Lymphatic | Bile duct cell,minimal | slight
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/bendazac/Liver/44341.svs,44341.svs,1,abnormal,551,4,1,bendazac,bendazac,Control,0,mg/kg,29 day,Repeat,Gavage,Rat,6,Liver,Microgranuloma,,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/etoposide/Liver/45663.svs,45663.svs,1,abnormal,555,15,5,etoposide,etoposide,High,30,mg/kg,15 day,Repeat,Gavage,Rat,6,Liver,Microgranuloma,,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/WY-14643/Liver/29565.svs,29565.svs,1,abnormal,182,7,2,WY-14643,WY-14643,Low,10,mg/kg,15 day,Repeat,Gavage,Rat,6,Liver,"Degeneration, granular, eosinophilic | Hypertrophy | Necrosis","Hepatocyte | Bile duct, interlobular",severe | minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/fenofibrate/Liver/35110.svs,35110.svs,1,abnormal,434,15,3,fenofibrate,fenofibrate,High,1000,mg/kg,15 day,Repeat,Gavage,Rat,6,Liver,"Degeneration, granular, eosinophilic",Hepatocyte,moderate
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/benzbromarone/Liver/5846.svs,5846.svs,1,abnormal,155,7,4,benzbromarone,benzbromarone,Low,20,mg/kg,15 day,Repeat,Gavage,Rat,6,Liver,Hypertrophy,Centrilobular,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/phenylanthranilic_acid/Liver/50273.svs,50273.svs,1,abnormal,597,16,5,phenylanthranilic acid,phenylanthranilic_acid,High,2000,mg/kg,24 hr,Single,Gavage,Rat,6,Liver,"Change, eosinophilic | Increased mitosis",Hepatocyte,slight | minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/omeprazole/Liver/27540.svs,27540.svs,1,abnormal,124,16,4,omeprazole,omeprazole,High,1000,mg/kg,29 day,Repeat,Gavage,Rat,6,Liver,Hypertrophy,Centrilobular,moderate
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/iproniazid/Liver/34470.svs,34470.svs,1,abnormal,319,16,2,iproniazid,iproniazid,High,60,mg/kg,29 day,Repeat,Gavage,Rat,6,Liver,"Deposit, pigment | Hematopoiesis, extramedullary | Phagocytosis",Kupffer cell | Sinusoid,moderate | slight
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/phenylanthranilic_acid/Liver/50169.svs,50169.svs,1,abnormal,597,9,3,phenylanthranilic acid,phenylanthranilic_acid,Middle,1000,mg/kg,3 hr,Single,Gavage,Rat,6,Liver,"Change, eosinophilic",Hepatocyte,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/flutamide/Liver/11386.svs,11386.svs,1,abnormal,291,6,1,flutamide,flutamide,Low,15,mg/kg,6 hr,Single,Gavage,Rat,6,Liver,Microgranuloma,,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/thioacetamide/Liver/46720.svs,46720.svs,1,abnormal,117,8,1,thioacetamide,thioacetamide,Low,5,mg/kg,29 day,Repeat,Gavage,Rat,6,Liver,"Alteration, nuclear | Degeneration, granular, eosinophilic",,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/gemfibrozil/Liver/29943.svs,29943.svs,1,abnormal,184,12,3,gemfibrozil,gemfibrozil,Middle,100,mg/kg,29 day,Repeat,Gavage,Rat,6,Liver,"Cellular foci | Degeneration, granular, eosinophilic | Granuloma",Hepatocyte,P | slight | minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/nitrosodiethylamine/Liver/52689.svs,52689.svs,1,abnormal,571,13,5,nitrosodiethylamine,nitrosodiethylamine,High,30,mg/kg,4 day,Repeat,Gavage,Rat,6,Liver,"Change, acidophilic | Necrosis",Centrilobular,slight | minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/phenobarbital/Liver/25620.svs,25620.svs,1,abnormal,93,10,3,phenobarbital,phenobarbital,Middle,30,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,Ground glass appearance | Hypertrophy,Centrilobular,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/bortezomib/Liver/66301.svs,66301.svs,1,abnormal,740,12,5,bortezomib,bortezomib,Middle,0,mg/kg,24 hr,Single,intravenous injection,Rat,6,Liver,"Alteration, nuclear | Change, eosinophilic | Hypertrophy",Peripheral,slight
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/aspirin/Liver/61474.svs,61474.svs,1,abnormal,630,13,2,aspirin,aspirin,High,2000,mg/kg,3 hr,Single,Gavage,Rat,6,Liver,Swelling,Centrilobular,slight
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/WY-14643/Liver/29560.svs,29560.svs,1,abnormal,182,6,5,WY-14643,WY-14643,Low,10,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,"Degeneration, granular, eosinophilic | Hypertrophy","Hepatocyte | Bile duct, interlobular",severe | minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/propylthiouracil/Liver/8049.svs,8049.svs,1,abnormal,201,16,2,propylthiouracil,propylthiouracil,High,100,mg/kg,29 day,Repeat,Gavage,Rat,6,Liver,Hypertrophy,Centrilobular,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/carbamazepine/Liver/28723.svs,28723.svs,1,abnormal,147,15,5,carbamazepine,carbamazepine,High,300,mg/kg,15 day,Repeat,Gavage,Rat,6,Liver,Hypertrophy,Centrilobular,moderate
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/ethionamide/Liver/46086.svs,46086.svs,1,abnormal,584,12,3,ethionamide,ethionamide,Middle,300,mg/kg,24 hr,Single,Gavage,Rat,6,Liver,Microgranuloma | Single cell necrosis,,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/nitrofurantoin/Liver/29972.svs,29972.svs,1,abnormal,151,2,2,nitrofurantoin,nitrofurantoin,Control,0,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,Cellular infiltration,,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/omeprazole/Liver/27469.svs,27469.svs,1,abnormal,124,15,1,omeprazole,omeprazole,High,1000,mg/kg,15 day,Repeat,Gavage,Rat,6,Liver,Cellular infiltration | Hypertrophy,Centrilobular,minimal | moderate
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/naphthyl_isothiocyanate/Liver/25373.svs,25373.svs,1,abnormal,101,15,3,naphthyl isothiocyanate,naphthyl_isothiocyanate,High,15,mg/kg,15 day,Repeat,Gavage,Rat,6,Liver,"Cellular infiltration | Change, acidophilic | Proliferation, bile duct",Periportal | Hepatocyte,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/gefitinib/Liver/67116.svs,67116.svs,1,abnormal,745,13,1,gefitinib,gefitinib,High,2000,mg/kg,3 hr,Single,Gavage,Rat,6,Liver,Single cell necrosis,Hepatocyte,slight
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/diethyl_maleate/Liver/60000.svs,60000.svs,1,abnormal,458,4,3,diethyl maleate,diethyl_maleate,Control,0,mg/kg,24 hr,Single,intraperitoneal injection,Rat,6,Liver,Necrosis,Subserosa,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/ethionine/Liver/27782.svs,27782.svs,1,abnormal,126,10,2,ethionine,ethionine,Middle,80,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,"Alteration, cytoplasmic",,slight
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/acarbose/Liver/41505.svs,41505.svs,1,abnormal,510,14,4,acarbose,acarbose,High,1000,mg/kg,6 hr,Single,Gavage,Rat,6,Liver,Necrosis,Liver cell,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/WY-14643/Liver/8384.svs,8384.svs,1,abnormal,181,10,4,WY-14643,WY-14643,Middle,30,mg/kg,6 hr,Single,Gavage,Rat,6,Liver,"Degeneration, granular, eosinophilic",Hepatocyte,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/nitrosodiethylamine/Liver/52334.svs,52334.svs,1,abnormal,570,13,3,nitrosodiethylamine,nitrosodiethylamine,High,100,mg/kg,3 hr,Single,Gavage,Rat,6,Liver,Swelling,Centrilobular,slight
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/indomethacin/Liver/27288.svs,27288.svs,1,abnormal,113,1,4,indomethacin,indomethacin,Control,0,mg/kg,4 day,Repeat,Gavage,Rat,6,Liver,"Cellular infiltration, mononuclear cell",,slight
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/rosiglitazone_maleate/Liver/62718.svs,62718.svs,1,abnormal,665,15,5,rosiglitazone maleate,rosiglitazone_maleate,High,500,mg/kg,9 hr,Single,Gavage,Rat,6,Liver,"Proliferation, Kupffer cell",,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/hexachlorobenzene/Liver/6371.svs,6371.svs,1,abnormal,157,10,5,hexachlorobenzene,hexachlorobenzene,Middle,100,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,Ground glass appearance,Centrilobular,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/naproxen/Liver/34809.svs,34809.svs,1,abnormal,348,14,1,naproxen,naproxen,High,60,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,"Hematopoiesis, extramedullary",Sinusoid,slight
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/fluphenazine/Liver/9479.svs,9479.svs,1,abnormal,274,13,5,fluphenazine,fluphenazine,High,20,mg/kg,4 day,Repeat,Gavage,Rat,6,Liver,Necrosis,,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/monocrotaline/Liver/70559.svs,70559.svs,1,abnormal,280,14,3,monocrotaline,monocrotaline,High,30,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,"Cellular infiltration | Change, acidophilic | Fibrosis | Hemorrhage",Sinusoid | Hepatocyte | Centrilobular | Periportal,moderate | slight
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/methapyrilene/Liver/46950.svs,46950.svs,1,abnormal,174,14,4,methapyrilene,methapyrilene,High,100,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,"Anisonucleosis | Cellular infiltration, mononuclear cell | Hypertrophy | Proliferation, bile duct | Single cell necrosis",Hepatocyte | Periportal | Interlobular,slight
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/ajmaline/Liver/43151.svs,43151.svs,1,abnormal,518,8,1,ajmaline,ajmaline,Low,30,mg/kg,29 day,Repeat,Gavage,Rat,6,Liver,Microgranuloma,,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/dexamethasone/Liver/63005.svs,63005.svs,1,abnormal,664,12,1,dexamethasone,dexamethasone,Middle,5,mg/kg,24 hr,Single,Gavage,Rat,6,Liver,"Vacuolization, cytoplasmic",Periportal,slight
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/nitrosodiethylamine/Liver/52415.svs,52415.svs,1,abnormal,570,16,3,nitrosodiethylamine,nitrosodiethylamine,High,100,mg/kg,24 hr,Single,Gavage,Rat,6,Liver,Single cell necrosis | Swelling,Centrilobular,minimal | moderate
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/diazepam/Liver/6539.svs,6539.svs,1,abnormal,159,14,2,diazepam,diazepam,High,250,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,Hypertrophy,Centrilobular,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/nimesulide/Liver/47490.svs,47490.svs,1,abnormal,587,15,3,nimesulide,nimesulide,High,100,mg/kg,15 day,Repeat,Gavage,Rat,6,Liver,Ground glass appearance | Hypertrophy,Centrilobular,minimal | slight
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/phenylanthranilic_acid/Liver/50222.svs,50222.svs,1,abnormal,597,13,2,phenylanthranilic acid,phenylanthranilic_acid,High,2000,mg/kg,3 hr,Single,Gavage,Rat,6,Liver,"Change, eosinophilic",Hepatocyte,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/bucetin/Liver/49792.svs,49792.svs,1,abnormal,596,16,3,bucetin,bucetin,High,1000,mg/kg,29 day,Repeat,Gavage,Rat,6,Liver,"Change, eosinophilic",Centrilobular,slight
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/1%25_cholesterol_%2B_0.25%25_sodium_cholate/Liver/66191.svs,66191.svs,1,abnormal,698,7,4,1% cholesterol + 0.25% sodium cholate,1%25_cholesterol_%2B_0.25%25_sodium_cholate,High,9999,%,15 day,Repeat,Diet,Rat,6,Liver,"Cellular infiltration, mononuclear cell | Degeneration, fatty | Necrosis",Peripheral | Hepatocyte,slight | moderate
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/nitrofurantoin/Liver/29985.svs,29985.svs,1,abnormal,151,6,3,nitrofurantoin,nitrofurantoin,Low,10,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,Cellular infiltration,,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/nimesulide/Liver/47488.svs,47488.svs,1,abnormal,587,15,1,nimesulide,nimesulide,High,100,mg/kg,15 day,Repeat,Gavage,Rat,6,Liver,Ground glass appearance | Hypertrophy,Centrilobular,slight
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/bucetin/Liver/49786.svs,49786.svs,1,abnormal,596,16,1,bucetin,bucetin,High,1000,mg/kg,29 day,Repeat,Gavage,Rat,6,Liver,"Change, eosinophilic",Centrilobular,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/nitrosodiethylamine/Liver/52850.svs,52850.svs,1,abnormal,571,12,3,nitrosodiethylamine,nitrosodiethylamine,Middle,10,mg/kg,29 day,Repeat,Gavage,Rat,6,Liver,"Change, acidophilic | Necrosis",Centrilobular,slight | minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/acetamide/Liver/65698.svs,65698.svs,1,abnormal,713,13,4,acetamide,acetamide,High,2000,mg/kg,4 day,Repeat,Gavage,Rat,6,Liver,"Anisonucleosis | Change, acidophilic | Pyknosis | Single cell necrosis",Hepatocyte,slight | moderate
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/promethazine/Liver/48963.svs,48963.svs,1,abnormal,494,15,3,promethazine,promethazine,High,200,mg/kg,15 day,Repeat,Gavage,Rat,6,Liver,Ground glass appearance | Hypertrophy,Centrilobular,moderate
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/colchicine/Liver/41416.svs,41416.svs,1,abnormal,501,7,5,colchicine,colchicine,Low,2,mg/kg,9 hr,Single,Gavage,Rat,6,Liver,Increased mitosis | Single cell necrosis,Midlobular,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/nifedipine/Liver/21006.svs,21006.svs,1,abnormal,410,13,4,nifedipine,nifedipine,High,1000,mg/kg,3 hr,Single,Gavage,Rat,6,Liver,Increased mitosis,Hepatocyte,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/methyltestosterone/Liver/10648.svs,10648.svs,1,abnormal,241,12,2,methyltestosterone,methyltestosterone,Middle,100,mg/kg,24 hr,Single,Gavage,Rat,6,Liver,Increased mitosis,Hepatocyte,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/acetamidofluorene/Liver/51821.svs,51821.svs,1,abnormal,569,6,1,acetamidofluorene,acetamidofluorene,Low,30,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,"Cellular infiltration | Proliferation, bile duct | Proliferation, oval cell | Swelling",Periportal | Centrilobular,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/omeprazole/Liver/27393.svs,27393.svs,1,abnormal,124,10,1,omeprazole,omeprazole,Middle,300,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,Cellular infiltration,,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/N-nitrosomorpholine/Liver/65276.svs,65276.svs,1,abnormal,714,4,4,N-nitrosomorpholine,N-nitrosomorpholine,High,600,mg/kg,24 hr,Single,Gavage,Rat,6,Liver,"Change, acidophilic | Single cell necrosis",Centrilobular | Hepatocyte,moderate
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/bendazac/Liver/44142.svs,44142.svs,1,abnormal,550,9,5,bendazac,bendazac,Middle,300,mg/kg,3 hr,Single,Gavage,Rat,6,Liver,Increased mitosis,Hepatocyte,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/acarbose/Liver/41694.svs,41694.svs,1,abnormal,511,2,3,acarbose,acarbose,Control,0,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,Microgranuloma,,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/ethionamide/Liver/46290.svs,46290.svs,1,abnormal,585,1,1,ethionamide,ethionamide,Control,0,mg/kg,4 day,Repeat,Gavage,Rat,6,Liver,Necrosis,Subserosa,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/dantrolene/Liver/43870.svs,43870.svs,1,abnormal,520,13,4,dantrolene,dantrolene,High,250,mg/kg,4 day,Repeat,Gavage,Rat,6,Liver,Microgranuloma,,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/benziodarone/Liver/45062.svs,45062.svs,1,abnormal,553,15,5,benziodarone,benziodarone,High,300,mg/kg,15 day,Repeat,Gavage,Rat,6,Liver,Hypertrophy,Centrilobular,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/acetamidofluorene/Liver/51484.svs,51484.svs,1,abnormal,568,7,1,acetamidofluorene,acetamidofluorene,Low,100,mg/kg,9 hr,Single,Gavage,Rat,6,Liver,Swelling,Centrilobular,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/ethionamide/Liver/46013.svs,46013.svs,1,abnormal,584,5,4,ethionamide,ethionamide,Low,100,mg/kg,3 hr,Single,Gavage,Rat,6,Liver,Single cell necrosis,,slight
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/iproniazid/Liver/34480.svs,34480.svs,1,abnormal,319,16,4,iproniazid,iproniazid,High,60,mg/kg,29 day,Repeat,Gavage,Rat,6,Liver,"Deposit, pigment | Hematopoiesis, extramedullary | Phagocytosis",Kupffer cell | Sinusoid,moderate | slight
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/amphotericin_B/Liver/64969.svs,64969.svs,1,abnormal,691,14,4,amphotericin B,amphotericin_B,High,1,mg/kg,8 day,Repeat,intravenous injection,Rat,6,Liver,Necrosis,,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/tolbutamide/Liver/40632.svs,40632.svs,1,abnormal,507,15,4,tolbutamide,tolbutamide,High,1000,mg/kg,15 day,Repeat,Gavage,Rat,6,Liver,Hypertrophy,Centrilobular,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/etoposide/Liver/45592.svs,45592.svs,1,abnormal,555,9,3,etoposide,etoposide,Middle,10,mg/kg,4 day,Repeat,Gavage,Rat,6,Liver,Granuloma | Microgranuloma | Necrosis,,minimal
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/phenobarbital/Liver/25683.svs,25683.svs,1,abnormal,93,16,5,phenobarbital,phenobarbital,High,100,mg/kg,29 day,Repeat,Gavage,Rat,6,Liver,Ground glass appearance | Hypertrophy,Centrilobular,moderate
